Date,Pos_Count,Neut_Count,Neg_Count,New_Sentiment
2015-02-17,0,1,0,-1.0900000000000452
2015-02-18,0,0,2,-1.290000000000045
2015-02-19,1,3,2,-1.420000000000045
2015-02-20,2,0,3,-1.520000000000045
2015-02-21,1,3,2,-1.650000000000045
2015-02-24,1,2,3,-1.870000000000045
2015-02-25,2,3,3,-2.000000000000045
2015-02-26,1,1,3,-2.2100000000000444
2015-02-27,2,2,1,-2.1300000000000443
2015-02-28,1,4,3,-2.3700000000000445
2015-03-02,1,1,0,-2.280000000000044
2015-03-03,0,2,0,-2.3000000000000442
2015-03-04,1,1,4,-2.610000000000044
2015-03-05,6,0,1,-2.110000000000044
2015-03-06,2,0,3,-2.210000000000044
2015-03-07,3,1,1,-2.0200000000000435
2015-03-09,0,0,1,-2.1200000000000436
2015-03-10,0,1,2,-2.3300000000000436
2015-03-11,1,5,1,-2.3800000000000434
2015-03-12,1,4,2,-2.5200000000000435
2015-03-13,0,2,6,-3.1400000000000436
2015-03-14,1,2,2,-3.2600000000000438
2015-03-17,1,3,5,-3.6900000000000435
2015-03-18,1,1,0,-3.600000000000043
2015-03-19,2,2,2,-3.620000000000043
2015-03-20,0,2,3,-3.9400000000000435
2015-03-21,1,1,3,-4.150000000000043
2015-03-23,0,1,1,-4.260000000000042
2015-03-24,0,2,1,-4.380000000000042
2015-03-25,3,2,1,-4.200000000000041
2015-03-26,1,2,0,-4.120000000000041
2015-03-27,2,1,1,-4.03000000000004
2015-03-28,1,1,6,-4.54000000000004
2015-03-31,0,1,1,-4.650000000000039
2015-04-01,1,4,3,-4.89000000000004
2015-04-02,0,1,2,-5.10000000000004
2015-04-03,2,1,2,-5.110000000000039
2015-04-04,2,1,2,-5.120000000000039
2015-04-07,1,1,2,-5.2300000000000395
2015-04-08,0,5,1,-5.380000000000039
2015-04-09,1,1,3,-5.590000000000039
2015-04-10,2,2,1,-5.510000000000038
2015-04-11,1,7,0,-5.480000000000039
2015-04-13,0,1,1,-5.590000000000038
2015-04-14,2,1,2,-5.600000000000038
2015-04-15,3,1,2,-5.510000000000038
2015-04-16,1,0,1,-5.510000000000038
2015-04-17,3,2,2,-5.430000000000038
2015-04-18,1,2,1,-5.4500000000000375
2015-04-20,1,0,0,-5.350000000000038
2015-04-21,1,4,0,-5.290000000000038
2015-04-22,3,1,1,-5.100000000000038
2015-04-23,3,1,1,-4.9100000000000374
2015-04-24,1,1,1,-4.920000000000037
2015-04-25,0,5,3,-5.270000000000037
2015-04-27,0,1,1,-5.380000000000036
2015-04-28,0,2,3,-5.700000000000036
2015-04-29,6,1,2,-5.310000000000035
2015-04-30,2,2,2,-5.330000000000035
2015-05-01,0,3,3,-5.660000000000035
2015-05-02,3,0,3,-5.660000000000035
2015-05-04,0,1,0,-5.670000000000035
2015-05-05,1,1,0,-5.580000000000035
2015-05-06,2,3,2,-5.610000000000035
2015-05-07,2,6,0,-5.470000000000034
2015-05-08,1,0,3,-5.670000000000035
2015-05-09,3,3,4,-5.800000000000035
2015-05-11,0,1,0,-5.810000000000035
2015-05-12,0,1,0,-5.820000000000035
2015-05-13,2,3,3,-5.950000000000035
2015-05-14,2,3,1,-5.8800000000000345
2015-05-15,2,0,3,-5.980000000000034
2015-05-16,1,1,2,-6.0900000000000345
2015-05-19,0,1,2,-6.3000000000000345
2015-05-20,2,0,2,-6.3000000000000345
2015-05-21,3,1,1,-6.110000000000034
2015-05-22,5,3,2,-5.8400000000000345
2015-05-23,0,1,1,-5.950000000000034
2015-05-25,1,0,0,-5.850000000000034
2015-05-26,1,0,3,-6.0500000000000345
2015-05-27,2,3,3,-6.180000000000034
2015-05-28,2,2,3,-6.300000000000034
2015-05-29,0,2,3,-6.620000000000033
2015-05-30,1,4,3,-6.860000000000033
