Date,Pos_Count,Neut_Count,Neg_Count,New_Sentiment
2014-06-11,1,3,0,3.1000000000000005
2014-06-12,1,4,0,3.2000000000000006
2014-06-13,3,2,1,3.400000000000001
2014-06-14,2,2,1,3.500000000000001
2014-06-16,0,1,0,3.500000000000001
2014-06-17,2,2,1,3.600000000000001
2014-06-18,5,7,1,4.000000000000002
2014-06-19,0,5,1,3.9000000000000017
2014-06-20,2,5,0,4.100000000000001
2014-06-21,0,1,0,4.100000000000001
2014-06-23,0,0,1,4.000000000000002
2014-06-24,1,1,1,4.000000000000002
2014-06-25,1,0,4,3.7000000000000015
2014-06-26,2,2,1,3.8000000000000016
2014-06-27,2,3,2,3.8000000000000016
2014-06-28,1,1,1,3.8000000000000016
2014-07-02,2,3,2,3.8000000000000016
2014-07-03,2,1,1,3.9000000000000017
2014-07-04,2,5,1,4.000000000000002
2014-07-05,0,2,1,3.9000000000000017
2014-07-07,0,0,1,3.8000000000000016
2014-07-08,1,2,1,3.8000000000000016
2014-07-09,2,2,2,3.8000000000000016
2014-07-10,1,4,0,3.9000000000000017
2014-07-11,1,2,2,3.8000000000000016
2014-07-12,0,1,3,3.5000000000000018
2014-07-15,3,1,1,3.7000000000000015
2014-07-16,2,4,3,3.6000000000000014
2014-07-17,0,2,2,3.4000000000000012
2014-07-18,2,1,1,3.5000000000000013
2014-07-19,0,3,1,3.4000000000000012
2014-07-22,1,2,0,3.5000000000000013
2014-07-23,1,1,0,3.6000000000000014
2014-07-24,0,1,1,3.5000000000000013
2014-07-25,2,1,0,3.7000000000000015
2014-07-26,2,1,2,3.7000000000000015
2014-07-28,0,2,0,3.7000000000000015
2014-07-29,2,3,1,3.8000000000000016
2014-07-30,2,5,2,3.8000000000000016
2014-07-31,1,1,3,3.6000000000000014
2014-08-01,1,0,3,3.4000000000000012
2014-08-02,2,2,0,3.6000000000000014
2014-08-06,0,4,0,3.6000000000000014
2014-08-07,1,3,0,3.7000000000000015
2014-08-08,2,2,3,3.6000000000000014
2014-08-09,1,4,0,3.7000000000000015
2014-08-11,0,0,1,3.6000000000000014
2014-08-12,1,0,0,3.7000000000000015
2014-08-13,2,0,0,3.9000000000000017
2014-08-14,3,2,1,4.100000000000002
2014-08-15,1,4,2,4.000000000000002
2014-08-16,1,4,0,4.100000000000001
2014-08-18,1,0,0,4.200000000000001
2014-08-19,1,2,0,4.300000000000001
2014-08-20,1,0,0,4.4
2014-08-21,2,1,0,4.6000000000000005
2014-08-22,1,2,2,4.5
2014-08-23,1,1,2,4.3999999999999995
2014-08-25,0,1,0,4.3999999999999995
2014-08-26,0,2,1,4.3
2014-08-27,3,2,0,4.6
2014-08-28,1,8,2,4.499999999999999
2014-08-29,1,4,1,4.499999999999999
2014-08-30,0,3,2,4.299999999999999
2014-09-02,1,1,0,4.399999999999999
2014-09-03,1,3,1,4.399999999999999
2014-09-04,1,3,1,4.399999999999999
2014-09-05,1,4,0,4.499999999999998
2014-09-06,2,5,1,4.599999999999999
2014-09-08,0,1,0,4.599999999999999
2014-09-09,1,1,1,4.599999999999999
2014-09-10,1,3,1,4.599999999999999
2014-09-11,2,6,0,4.799999999999999
2014-09-12,2,0,1,4.8999999999999995
2014-09-13,0,3,1,4.8
2014-09-16,0,4,0,4.8
2014-09-17,2,4,0,5.0
2014-09-18,1,2,1,5.0
2014-09-19,1,3,1,5.0
2014-09-20,1,2,0,5.1
2014-09-23,2,3,1,5.2
2014-09-24,2,3,1,5.300000000000001
2014-09-25,0,5,1,5.200000000000001
2014-09-26,0,1,1,5.100000000000001
2014-09-27,3,4,1,5.300000000000002
2014-09-29,0,1,1,5.200000000000002
2014-09-30,1,1,0,5.300000000000002
2014-10-01,0,3,3,5.000000000000002
2014-10-02,0,3,0,5.000000000000002
2014-10-03,1,2,1,5.000000000000002
2014-10-04,0,4,0,5.000000000000002
2014-10-06,1,1,0,5.100000000000001
2014-10-07,1,1,1,5.100000000000001
2014-10-08,1,1,2,5.000000000000001
2014-10-09,0,3,0,5.000000000000001
2014-10-10,2,4,2,5.000000000000001
2014-10-11,1,3,1,5.000000000000001
2014-10-14,1,2,0,5.1000000000000005
2014-10-15,1,3,3,4.9
2014-10-16,1,2,0,5.0
2014-10-17,2,3,1,5.1000000000000005
2014-10-18,2,3,5,4.800000000000001
2014-10-20,0,1,1,4.700000000000001
2014-10-21,2,1,2,4.700000000000001
2014-10-22,0,6,2,4.500000000000001
2014-10-23,4,2,1,4.800000000000002
2014-10-24,1,5,2,4.700000000000001
2014-10-25,1,1,2,4.6000000000000005
2014-10-27,0,2,1,4.500000000000001
2014-10-28,1,1,0,4.6000000000000005
2014-10-29,0,5,4,4.2
2014-10-30,0,2,1,4.1000000000000005
2014-10-31,1,2,0,4.2
2014-11-01,1,3,0,4.3
2014-11-03,0,1,0,4.3
2014-11-04,2,2,0,4.5
2014-11-05,3,2,4,4.3999999999999995
2014-11-06,2,3,3,4.3
2014-11-07,1,0,3,4.1
2014-11-08,1,1,4,3.7999999999999994
2014-11-10,0,1,0,3.7999999999999994
2014-11-12,2,2,1,3.8999999999999995
2014-11-13,1,4,2,3.7999999999999994
2014-11-14,3,2,2,3.8999999999999995
2014-11-15,1,4,0,3.9999999999999996
2014-11-17,0,0,1,3.8999999999999995
2014-11-18,2,3,0,4.1
2014-11-19,3,3,2,4.199999999999999
2014-11-20,2,1,1,4.3
2014-11-21,0,2,2,4.1
2014-11-22,2,3,2,4.1
2014-11-24,0,0,2,3.8999999999999995
2014-11-25,0,2,2,3.6999999999999993
2014-11-26,1,2,3,3.499999999999999
2014-11-27,1,5,3,3.299999999999999
2014-11-28,3,2,2,3.3999999999999986
2014-11-29,0,2,2,3.1999999999999984
2014-12-01,1,0,0,3.2999999999999985
2014-12-02,0,2,6,2.6999999999999984
2014-12-03,1,3,3,2.4999999999999982
2014-12-04,2,2,1,2.5999999999999983
2014-12-05,1,3,2,2.4999999999999982
2014-12-06,0,2,4,2.0999999999999983
2014-12-08,0,0,2,1.8999999999999984
2014-12-09,0,2,2,1.6999999999999984
2014-12-10,2,7,4,1.4999999999999982
2014-12-11,0,2,1,1.3999999999999981
2014-12-12,1,3,0,1.4999999999999982
2014-12-13,0,3,3,1.1999999999999982
2014-12-15,2,0,1,1.299999999999998
2014-12-16,1,3,2,1.1999999999999982
2014-12-17,1,3,1,1.1999999999999982
2014-12-18,2,2,2,1.1999999999999982
2014-12-19,2,0,1,1.299999999999998
2014-12-20,1,5,4,0.9999999999999981
2014-12-23,1,0,4,0.6999999999999981
2014-12-24,0,3,1,0.5999999999999981
2014-12-26,0,2,2,0.3999999999999981
2014-12-27,0,1,1,0.29999999999999805
2014-12-30,1,3,4,-1.9984014443252818e-15
2014-12-31,2,2,4,-0.200000000000002
2015-01-02,1,1,2,-0.30000000000000204
2015-01-03,1,3,4,-0.6000000000000021
2015-01-05,0,0,1,-0.7000000000000021
2015-01-06,1,1,4,-1.0000000000000022
2015-01-07,1,2,5,-1.4000000000000021
2015-01-08,0,0,3,-1.7000000000000022
2015-01-09,4,3,2,-1.500000000000002
2015-01-10,0,4,5,-2.0000000000000018
2015-01-13,2,1,2,-2.0000000000000018
2015-01-14,2,1,3,-2.100000000000002
2015-01-15,5,1,6,-2.200000000000002
